DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Campus Billing (kW),Campus Billing (KVA),Campus Billing (KVAR),Campus Billing (kWh),Campus Billing PF
2020-02-01,6:00:00,404.38,403.2,64.98,0.988,119.69,114.79,1595310.13,0.98,0.99,22.25,27.78,628886.06,0.76,0.77,139.27,153.6,69.42,0.89,61.34,71.68,22.53,0.934,74,80,32,-91.56,15.38,20,4.48,0.98,98.15,112.57,3990234.5,0.83,0.83,57.28,60.8,1694038.88,0.89,0.91,0,0,480184.13,1,1,70.99,99.62,664618.69,0.68,0.74,85.29,89.37,2056790.75,0.88,0.89,90.21,95.42,3114490.25,0.89,0.9,141.08,154.08,4897312,0.87,0.87,126.53,137.85,2122811.5,0.87,0.87,30.46,36.35,659097.13,0.79,0.79,173.3,206.36,5246189.5,0.79,0.8,26.68,32.79,748585.88,0.77,0.78,37.51,44.57,576524.63,0.8,0.8,0,0,0,0,0,0,129.7,348.79,5077263.5,0.99,1,1848,2088,976,18544000,88.31
2020-02-01,7:00:00,435.1,454.89,60.55,0.992,121.91,116.52,1595430.38,0.98,0.99,19.94,26.21,628908.81,0.72,0.72,187.72,217.11,94.52,0.9,95.69,102.91,36.35,0.948,138,146,50,-94.1,18.78,17.76,5.92,0.95,103.43,117.19,3990336.75,0.83,0.84,65.26,67.08,1694099.13,0.91,0.93,5.37,6.82,480184.47,0.75,0.8,77.71,104.41,664696.81,0.7,0.74,78.85,84.53,2056874.13,0.86,0.86,110.33,112.97,3114600.5,0.91,0.92,147.97,160.15,4897451,0.87,0.87,145.19,157.03,2122943.5,0.87,0.87,46.99,52.42,659139.44,0.84,0.84,175.24,196.64,5246369,0.84,0.91,21.11,28.61,748610.75,0.69,0.69,42.6,49.96,576562.25,0.8,0.8,0,0,0,0,0,0,157.93,420.19,5077407,0.99,1,2192,2472,1144,18552000,88.72
2020-02-01,8:00:00,437.76,432.74,62.03,0.988,121.96,115.72,1595551.25,0.98,0.99,23.27,28.83,628931.19,0.75,0.76,199.53,225.97,94.52,0.91,92.77,103.42,33.28,0.95,167,175,56,-94.82,14.7,16.64,5.92,0.92,121.74,132.24,3990454.5,0.86,0.86,76.55,76.95,1694168.5,0.93,0.94,2.85,3.27,480188.16,0.83,0.84,75.53,103.41,664777.13,0.69,0.72,79.54,85.52,2056954.25,0.85,0.85,129.58,133.68,3114711,0.9,0.91,145.62,158.77,4897591.5,0.86,0.86,142.14,153.42,2123083.25,0.87,0.87,43.96,48.78,659182.06,0.84,0.84,210.59,238.87,5246583,0.82,0.86,27.52,33.95,748636.5,0.75,0.77,39.95,48.63,576600.44,0.77,0.77,0,0,0,0,0,0,189.97,500.85,5077578,0.99,1,2280,2560,1168,18552000,89.04
2020-02-01,9:00:00,448.69,459.32,66.46,0.99,124.03,118.44,1595672.5,0.98,0.99,22.48,27.7,628953.25,0.76,0.77,203.82,225.97,90.09,0.92,99.38,101.38,34.82,0.952,177,184,53,-95.76,18.83,28.8,7.2,0.97,126.44,136.38,3990580.5,0.87,0.88,74,74.6,1694241,0.93,0.95,11.8,12.31,480192.66,0.91,0.94,85.33,122.61,664854.88,0.66,0.7,74.89,81.9,2057033.13,0.84,0.84,152.63,163.46,3114835,0.88,0.88,148.54,161.85,4897733,0.87,0.87,152.7,162.04,2123223.5,0.89,0.89,43.88,48.77,659226.5,0.84,0.84,228.19,259.43,5246802.5,0.83,0.84,25.96,32.54,748662,0.75,0.76,35.11,42.42,576638.94,0.78,0.78,0,0,0,0,0,0,201.11,534.77,5077772.5,0.99,1,2400,2672,1184,18552000,89.74
2020-02-01,10:00:00,472.62,493.29,70.89,0.988,120.5,114.94,1595794.63,0.98,0.99,20.35,26.32,628975.63,0.73,0.73,198.06,218.58,87.14,0.92,95.85,107.52,34.3,0.95,183,190,53,-95.99,21.78,20,6.4,0.95,122.35,131.28,3990706,0.88,0.88,71.23,72.1,1694316,0.93,0.94,10.66,10.97,480198.28,0.92,0.95,75.77,103,664934.19,0.7,0.74,76.95,82.19,2057109.5,0.86,0.86,121.6,123.24,3114976.5,0.92,0.93,138.22,152.79,4897874,0.85,0.85,146.95,159.58,2123373,0.87,0.87,46.19,52.58,659270,0.82,0.82,219.85,239.05,5247026,0.86,0.92,23.86,30.21,748688.56,0.74,0.74,37.72,44.8,576676.69,0.79,0.79,0,0,0,0,0,0,202.7,538.96,5077978,0.99,1,2384,2640,1136,18560000,90.33
2020-02-01,11:00:00,468.04,460.8,73.85,0.986,119.86,114.16,1595916.13,0.99,0.99,35.31,37.76,629002.44,0.88,0.89,205.29,220.06,88.62,0.91,103.17,101.89,30.72,0.956,167,174,50,-95.8,17.26,20.16,6.4,0.94,125.05,133.84,3990833.75,0.88,0.89,75.02,75.84,1694393.38,0.93,0.95,2.66,2.94,480205.09,0.86,0.88,81.66,117.44,665012,0.66,0.71,92.84,96.09,2057195.75,0.89,0.89,114.6,117.86,3115087.75,0.91,0.92,147.13,159.9,4898016,0.87,0.87,137,147.01,2123520.25,0.88,0.88,48.76,54.66,659317.31,0.84,0.84,243.28,271.95,5247252,0.84,0.85,26.51,33.09,748714.81,0.75,0.76,33.38,43.26,576713.19,0.73,0.73,0,0,0,0,0,0,216.02,575.38,5078188,0.99,1,2384,2632,1120,18560000,90.54
2020-02-01,12:00:00,535.68,525.78,96,0.984,119.93,114.36,1596037.75,0.99,0.99,38.58,40.56,629029.5,0.9,0.91,204.11,221.54,87.14,0.92,105.01,110.59,31.74,0.964,165,170,48,-95.93,16.43,19.84,6.72,0.95,130.68,137.9,3990959.75,0.9,0.9,72.38,73.49,1694470.25,0.93,0.94,4.3,5.2,480210.06,0.78,0.8,90.38,134.19,665092.25,0.64,0.71,94.95,97.92,2057289.75,0.89,0.9,113.23,115.73,3115201,0.92,0.93,159.28,171.66,4898160.5,0.88,0.88,154.38,167.67,2123675.75,0.87,0.87,49.09,54.66,659364.19,0.84,0.85,224.68,242.67,5247482.5,0.87,0.93,18.83,24.56,748738.44,0.72,0.73,53.96,58.59,576761.5,0.87,0.87,0,0,0,0,0,0,211.12,562.7,5078395.5,0.99,1,2456,2704,1128,18560000,90.86
2020-02-01,13:00:00,485.32,494.77,81.23,0.986,119.85,114.15,1596158.75,0.98,0.99,21.21,26.74,629059.13,0.75,0.75,204.11,225.97,90.09,0.92,105.68,109.06,33.28,0.956,177,183,49,-96.35,18.75,24.32,6.72,0.97,136.85,150.19,3991082.5,0.86,0.86,72.81,73.35,1694544.63,0.93,0.95,10.05,11.06,480216.88,0.86,0.91,79.72,118.86,665176.13,0.64,0.69,91.76,95.37,2057379.38,0.89,0.89,156.86,167.98,3115324,0.88,0.88,145.77,158.95,4898306.5,0.87,0.87,152.6,166.44,2123830.5,0.87,0.87,47.42,53.39,659410.56,0.83,0.83,227.46,244.77,5247712.5,0.87,0.93,16.91,23.44,748758.56,0.68,0.68,48.28,53.13,576812.63,0.86,0.86,0,0,0,0,0,0,209.75,557.87,5078605,0.99,1,2480,2752,1200,18568000,90
2020-02-01,14:00:00,485.91,539.08,101.91,0.982,120.9,115.48,1596280,0.98,0.99,21.01,26.69,629087.69,0.74,0.75,191.41,220.06,88.62,0.91,100.71,109.06,33.79,0.954,162,167,46,-96.14,16.56,17.44,7.04,0.93,115.7,126.49,3991202.5,0.86,0.87,74.84,74.88,1694617,0.94,0.95,13.46,13.84,480223.81,0.92,0.95,81.42,118.96,665255.75,0.65,0.7,89.98,93.04,2057469,0.89,0.89,120.01,122.98,3115471.75,0.92,0.92,151.4,162.56,4898453,0.88,0.88,136.03,148.86,2123978.25,0.86,0.86,42.47,48.16,659456.25,0.83,0.83,220.33,230.88,5247934.5,0.9,0.94,21.9,27.66,748778.06,0.74,0.76,30.98,39.59,576855.81,0.74,0.74,0,0,0,0,0,0,204.14,543.66,5078812.5,0.99,1,2400,2648,1128,18568000,90.56
2020-02-01,15:00:00,505.85,509.54,90.09,0.984,119.72,113.84,1596401.38,0.98,0.99,37.31,39.5,629122.69,0.89,0.89,182.99,205.29,88.62,0.9,103.12,104.96,34.3,0.956,159,164,46,-96,17.74,22.56,6.08,0.96,121.56,133.15,3991323.25,0.86,0.86,73.83,74.21,1694689.63,0.93,0.95,2.08,2.49,480231.25,0.8,0.83,76.65,108.42,665338.31,0.67,0.72,89.01,92.87,2057559.25,0.88,0.88,113.41,116.53,3115585.75,0.91,0.92,147.83,160.25,4898604,0.87,0.87,144.97,156.23,2124128.75,0.87,0.88,41.35,46.55,659501.69,0.83,0.83,222.87,233.14,5248155,0.9,0.94,18.86,25.13,748798.13,0.7,0.71,28.35,36.45,576887.38,0.73,0.73,0,0,0,0,0,0,230.75,612.96,5079017.5,0.99,1,2336,2600,1128,18568000,89.93
2020-02-01,16:00:00,465.97,477.05,72.37,0.988,146.23,141.2,1596545.38,0.96,0.96,25.03,30.38,629150.63,0.77,0.77,191.11,209.72,88.62,0.91,102.86,103.42,30.72,0.958,176,185,59,-94.75,20.9,16.96,6.56,0.93,111.64,122.07,3991440,0.85,0.85,71.79,71.94,1694763.25,0.92,0.94,7.42,8.33,480237.72,0.83,0.86,79.75,112.82,665423.19,0.66,0.71,89.81,93.51,2057649.88,0.87,0.88,108.86,112.36,3115695.25,0.9,0.91,144.44,157.45,4898758.5,0.85,0.86,138.58,150.21,2124278.75,0.86,0.86,41.03,46.88,659546.69,0.81,0.81,231.01,249.18,5248378.5,0.86,0.88,21.73,27.47,748818.75,0.73,0.75,32.44,41.1,576921.19,0.73,0.73,0,0,0,1902,834,2105,217.74,570.81,5079225.5,0.99,1,472,624,416,18568000,75.09
2020-02-01,17:00:00,443.96,465.23,81.23,0.984,154.5,153.19,1596692.38,0.94,0.95,21.35,27.6,629174.75,0.72,0.73,190.08,205.29,85.66,0.91,90.57,93.18,30.21,0.946,160,167,51,-95.23,12.62,12.8,5.44,0.93,115.81,128.3,3991554,0.84,0.85,76.49,78.73,1694836.13,0.9,0.92,11.16,11.63,480247.53,0.9,0.93,76.76,104.05,665505.19,0.69,0.73,91.78,94.73,2057740.63,0.88,0.89,108.46,112.11,3115800.75,0.9,0.91,146.71,158.53,4898912.5,0.87,0.87,163.73,179.22,2124421.75,0.86,0.86,46.44,49.94,659592.63,0.86,0.86,191.74,218.48,5248597.5,0.82,0.85,21.41,27.07,748838.88,0.73,0.75,35.89,43.14,576956.69,0.77,0.78,0,0,0,1905,808,2079,185.33,487.98,5079422.5,0.99,1,392,512,328,18568000,77.55
2020-02-01,18:00:00,461.69,465.23,78.28,0.984,145.33,140.19,1596839.63,0.96,0.97,23.18,28.53,629198,0.76,0.76,184.91,211.2,94.52,0.89,87.35,93.7,26.11,0.954,179,187,58,-95.22,14.94,20.8,5.44,0.97,102.04,113.74,3991665,0.84,0.84,71.68,72.4,1694903.75,0.92,0.93,9.1,9.42,480257.22,0.9,0.93,84.27,113.86,665587.06,0.69,0.72,92.55,95.36,2057833.25,0.88,0.89,102.87,107.44,3115899.5,0.89,0.89,152.2,163.87,4899066,0.87,0.87,155,166.02,2124567,0.87,0.87,57.55,68.85,659635.13,0.78,0.78,217.6,228.82,5248814.5,0.88,0.94,20.76,26.59,748858.94,0.72,0.73,37.39,46.93,576990.5,0.74,0.74,0,0,0,1901,789,2042,167.3,439.96,5079596,0.99,1,360,512,360,18568000,71.94
2020-02-01,19:00:00,437.02,472.62,69.42,0.99,148.15,143.77,1596987,0.96,0.96,22.66,28.42,629220.31,0.74,0.75,182.55,202.34,90.09,0.9,79.05,83.97,31.23,0.926,160,167,53,-94.89,20.4,16.64,5.12,0.96,104.06,117.5,3991773,0.83,0.83,67.06,68.99,1694972.25,0.9,0.92,7.36,7.84,480265.38,0.88,0.9,80.62,112.21,665669.88,0.67,0.71,90.01,92.94,2057924.5,0.88,0.88,92.2,98.39,3115996.5,0.87,0.88,153.05,164.21,4899223.5,0.87,0.87,141.09,151.97,2124708,0.87,0.87,36.29,43.32,659671.19,0.78,0.78,207.16,218.34,5249024.5,0.88,0.94,21.13,26.93,748879.44,0.73,0.74,30.81,37.64,577026.44,0.76,0.76,0,0,0,1897,811,2032,158.08,416.81,5079758.5,0.99,1,352,496,352,18568000,70.75
2020-02-01,20:00:00,434.22,435.69,72.37,0.986,148.99,144.02,1597133.63,0.96,0.97,20.18,26.29,629243.31,0.72,0.72,178.56,205.29,93.05,0.89,71.27,76.8,28.16,0.93,151,160,55,-94.01,11.34,19.84,5.28,0.97,98.79,114.07,3991877,0.81,0.81,66.65,68.21,1695038.38,0.91,0.92,7.61,8.06,480272.41,0.88,0.9,78.96,106.42,665748.94,0.69,0.73,88.26,92.29,2058013.63,0.87,0.87,87.92,96.14,3116090.75,0.85,0.85,157.97,167.71,4899381.5,0.88,0.88,148.54,158.46,2124849.5,0.87,0.88,34.45,44.76,659706.19,0.71,0.72,201.86,227.22,5249234.5,0.82,0.85,21.59,26.94,748899.63,0.74,0.75,38.81,47.74,577063,0.76,0.76,0,0,0,1905,815,2135,163.88,431.16,5079921,0.99,1,256,424,336,18568000,60.07
2020-02-01,21:00:00,433.48,412.06,69.42,0.986,150.42,145.83,1597280.63,0.96,0.97,19.86,26.06,629268.81,0.71,0.72,176.05,194.95,87.14,0.9,69.79,69.12,23.55,0.936,154,162,54,-94.37,12.8,12.64,5.28,0.92,99.62,114.73,3991979,0.81,0.82,64.23,66.32,1695102.13,0.9,0.92,8.09,8.38,480279.59,0.91,0.93,75.29,102.88,665834.19,0.69,0.72,86.63,90.38,2058101.38,0.88,0.88,91.06,97.6,3116184.5,0.87,0.88,153.27,163.83,4899537,0.88,0.88,144.19,156.04,2124987,0.87,0.87,44.41,48.49,659751.25,0.86,0.86,209.3,219.96,5249440.5,0.89,0.94,20.94,26.73,748919.88,0.73,0.74,29.98,36.59,577096.25,0.77,0.77,0,0,0,1904,794,1992,149.65,397.37,5080079.5,0.99,1,232,352,264,18568000,65.62
2020-02-01,22:00:00,422.99,431.26,69.42,0.986,147.56,142.68,1597427.13,0.96,0.97,18.64,25.6,629291.38,0.68,0.68,172.65,194.95,88.62,0.89,66,66.05,21.5,0.948,150,159,56,-93.67,17.81,16.32,5.28,0.96,93.32,107,3992078.5,0.81,0.82,53.03,55.87,1695163.75,0.88,0.9,7.27,7.99,480286.25,0.85,0.87,79.69,108.68,665914.19,0.69,0.72,70.68,77.12,2058174,0.83,0.84,84.64,92.36,3116276.5,0.85,0.86,152.75,162.92,4899691,0.88,0.88,135.56,145.57,2125121.5,0.87,0.87,43.75,47.48,659795.88,0.85,0.86,195.9,215.45,5249636.5,0.84,0.86,21.84,27.87,748940,0.73,0.73,38,46.07,577129.75,0.77,0.77,0,0,0,1843,765,2015,157.53,414.93,5080234.5,0.99,1,208,344,272,18568000,57.11
2020-02-01,23:00:00,408.81,417.97,70.89,0.986,146.93,141.93,1597574,0.96,0.97,17.46,25.48,629309.63,0.64,0.65,136.76,150.65,70.89,0.89,63.23,64,19.46,0.95,152,160,53,-94.45,12.94,12.48,5.28,0.9,95.8,111.86,3992179.75,0.8,0.8,54.54,58.48,1695220.63,0.87,0.89,4.95,5.36,480292.22,0.86,0.89,86.72,123.57,666000.81,0.66,0.7,67.2,75.17,2058245.25,0.81,0.82,80.39,86.99,3116365,0.86,0.87,142.98,154.7,4899842.5,0.86,0.86,129.71,140.36,2125255.25,0.86,0.86,38.65,41.87,659838.69,0.86,0.86,140.1,154.7,5249799,0.84,0.9,20.61,26.6,748960.38,0.72,0.73,31.89,37.98,577164.94,0.78,0.78,0,0,0,1713,723,1890,145.89,385.28,5080385.5,0.99,1,200,392,336,18568000,55.28
2020-03-01,0:00:00,408.52,406.15,69.42,0.986,146.5,141.88,1597720.88,0.95,0.96,17.39,25.4,629327.56,0.64,0.64,136.17,155.08,73.85,0.88,65.02,65.02,21.5,0.944,79,87,39,-88.99,14.34,19.68,5.44,0.96,113.39,125.18,3992281,0.84,0.84,57.43,59.23,1695278.13,0.9,0.91,2.11,2.5,480296.91,0.79,0.81,73.1,101.04,666075.38,0.67,0.72,69.02,76.5,2058313.88,0.82,0.82,87.5,90.8,3116452.75,0.89,0.9,149.38,160.04,4899993.5,0.87,0.87,150.94,159.75,2125390.25,0.88,0.88,39.07,40.54,659880.81,0.89,0.89,144.28,172.53,5249955.5,0.77,0.79,19.87,25.99,748981.69,0.71,0.71,34.42,43.93,577198.63,0.73,0.73,0,0,0,1716,734,1848,160.44,420.74,5080543,0.99,1,200,408,352,18576000,49.7
2020-03-01,1:00:00,408.37,412.06,69.42,0.984,148.13,143.23,1597867.63,0.96,0.97,20.02,26.42,629347.06,0.71,0.72,135.29,166.89,78.28,0.88,63.23,66.05,27.14,0.918,81,88,38,-90.54,15.18,12,4.64,0.91,106.48,118.32,3992390,0.84,0.85,52.87,56.13,1695337.75,0.88,0.9,0,0,480297.25,1,1,75.7,109.08,666155.88,0.65,0.71,67.57,74.86,2058381.88,0.82,0.83,90.06,92.97,3116540.75,0.9,0.91,154.9,164.66,4900141,0.88,0.88,134.17,145.68,2125522.5,0.86,0.86,38.8,40.28,659925,0.9,0.9,145.47,158.58,5250114,0.85,0.91,23.06,28.47,749003.13,0.75,0.77,33.67,38.84,577232.75,0.81,0.81,0,0,0,1715,732,1902,152.71,404.26,5080698.5,0.99,1,216,368,296,18576000,59.12
2020-03-01,2:00:00,411.18,416.49,73.85,0.984,147.19,142.16,1598013.88,0.96,0.97,21.31,27.77,629365.94,0.72,0.73,132.63,150.65,73.85,0.87,65.84,68.61,26.62,0.928,78,86,39,-89.28,13.66,13.28,6.08,0.91,111.09,123.12,3992497.75,0.84,0.84,57.62,59.74,1695391.75,0.89,0.91,0,0,480297.25,1,1,75.22,103.6,666231.13,0.68,0.74,67.58,75.12,2058448.75,0.82,0.82,91.54,94.48,3116629,0.9,0.91,143.37,155.17,4900290,0.86,0.86,136.16,150.99,2125653,0.84,0.84,36.04,46.13,659958.06,0.73,0.73,142.96,171.62,5250267.5,0.77,0.79,18.61,24.85,749023.25,0.69,0.7,39.35,47.13,577270.31,0.78,0.78,0,0,0,1702,737,1891,149.53,394.49,5080850.5,0.99,1,200,384,336,18576000,50.16
2020-03-01,3:00:00,408.96,415.02,72.37,0.986,148.58,143.38,1598160,0.96,0.97,17.69,25.01,629386,0.66,0.66,130.26,160.98,78.28,0.87,66.51,69.63,28.67,0.928,79,87,39,-89.4,14,19.04,5.92,0.95,103.73,115.17,3992607.5,0.84,0.84,52.61,56.29,1695446.63,0.87,0.88,0,0,480297.25,1,1,81.94,110.5,666309.75,0.69,0.74,68.82,77.16,2058516.75,0.81,0.81,88.39,91.36,3116719,0.9,0.9,142.02,153.45,4900435.5,0.86,0.86,135.53,145.52,2125783.75,0.87,0.87,34.99,37.31,659991.94,0.87,0.87,161.01,182.86,5250421.5,0.82,0.83,21.19,26.9,749043.44,0.73,0.74,38.21,47.16,577306.69,0.75,0.75,0,0,0,1711,753,1869,149.09,393.19,5081007.5,0.99,1,200,376,320,18576000,53.89
2020-03-01,4:00:00,423.29,420.92,75.32,0.986,145.54,140.6,1598306.5,0.96,0.96,22.92,28.63,629405.31,0.75,0.75,131.45,150.65,78.28,0.86,66.46,72.19,29.7,0.924,76,84,38,-89.03,14.45,10.4,4.64,0.88,107.11,121.17,3992713.75,0.82,0.83,59,61.9,1695500.5,0.88,0.9,0,0,480297.25,1,1,80.68,119.1,666388.88,0.63,0.7,65.64,73.67,2058584.38,0.81,0.81,92.11,94.16,3116807.25,0.9,0.91,143.13,154.47,4900579,0.86,0.86,127.81,139.66,2125915.25,0.85,0.85,31.24,37.4,660030.38,0.77,0.78,163.58,186.26,5250571.5,0.81,0.83,18.4,25.03,749063.81,0.68,0.68,37.74,44.24,577343.06,0.79,0.79,0,0,0,1661,699,1785,134.73,355.23,5081150,0.99,1,200,416,360,18576000,47.51
2020-03-01,5:00:00,428.31,426.83,75.32,0.986,149.46,144.64,1598453,0.96,0.96,21.41,27.49,629426,0.72,0.73,134.4,152.12,76.8,0.86,63.18,72.19,27.14,0.932,82,90,39,-89.77,14.96,14.4,5.92,0.9,106.36,118.81,3992821.75,0.83,0.84,51.04,54.52,1695556.25,0.87,0.88,0,0,480297.25,1,1,82.86,111.5,666465.19,0.69,0.76,84.48,89.42,2058653.38,0.86,0.86,93.09,95.27,3116898.75,0.9,0.91,146.01,156.64,4900723,0.87,0.87,130.84,141.63,2126047.5,0.86,0.86,40.56,43.96,660063.63,0.85,0.85,166.44,188.25,5250719.5,0.82,0.83,20.86,26.79,749084,0.72,0.73,39.6,47.69,577381.44,0.77,0.77,0,0,0,1718,719,1805,136.93,359.95,5081288.5,0.99,1,208,424,368,18576000,50.47
2020-03-01,6:00:00,425.21,425.35,70.89,0.984,145.17,139.83,1598600.13,0.96,0.96,24.05,29.76,629447.31,0.75,0.76,148.43,172.8,81.23,0.88,76.08,79.87,27.65,0.95,87,95,41,-90.21,12.13,16.8,5.92,0.94,99.68,113.68,3992928,0.81,0.82,55.62,58.04,1695609.38,0.88,0.9,0,0,480297.66,1,1,82.23,117.44,666544.88,0.65,0.7,89.76,94.15,2058743.63,0.86,0.87,99.55,102,3116993.5,0.9,0.91,142.27,154.69,4900866,0.85,0.85,131.85,143.52,2126180.75,0.85,0.85,28.18,33.17,660099.13,0.78,0.79,169.24,189.49,5250882,0.82,0.84,22.08,28.35,749104.69,0.72,0.73,31.92,41.19,577419.5,0.72,0.72,0,0,0,1767,728,1930,166.76,438.75,5081441.5,0.99,1,208,424,368,18576000,49.85
2020-03-01,7:00:00,433.77,438.65,72.37,0.988,150.5,145.37,1598746.88,0.96,0.97,23.34,28.64,629469.31,0.76,0.77,179.15,196.43,90.09,0.89,95.69,104.96,35.84,0.944,125,134,49,-92.92,16.72,19.68,4.8,0.95,104.4,118.56,3993032.75,0.82,0.83,60.59,62.35,1695667,0.9,0.92,0.85,1.13,480297.69,0.71,0.74,82.65,115.86,666627,0.67,0.72,93.12,97,2058840.75,0.88,0.88,105.47,107.22,3117094,0.91,0.92,140.79,153.06,4901007,0.86,0.86,141.12,154.04,2126310.25,0.86,0.86,35.14,43.11,660134.13,0.76,0.76,200.57,220.28,5251060.5,0.85,0.86,20.62,26.32,749124.69,0.73,0.74,35.83,45.75,577453.75,0.73,0.73,0,0,0,1895,802,2091,172.17,456.94,5081594,0.99,1,224,392,320,18576000,56.35
2020-03-01,8:00:00,441.16,465.23,78.28,0.986,145.01,139.66,1598894.25,0.96,0.97,22.83,28.32,629491.25,0.75,0.76,185.65,203.82,93.05,0.89,103.73,110.08,30.72,0.956,173,183,63,-93.96,15.68,17.44,6.72,0.93,124.54,136.01,3993150.75,0.85,0.85,72.75,72.76,1695732.88,0.92,0.94,4.82,5.95,480305.03,0.76,0.79,84.25,113.56,666712.25,0.69,0.72,91.27,95.75,2058933.25,0.86,0.87,119.91,121.41,3117209.25,0.91,0.92,135.56,149.3,4901150,0.84,0.84,136.5,148.71,2126449,0.85,0.85,44.71,49.37,660177.81,0.84,0.84,211.15,221.68,5251266.5,0.88,0.94,22.51,27.76,749147.25,0.75,0.76,40.67,48.81,577489.75,0.77,0.77,0,0,0,1905,803,2071,194.21,510.24,5081769.5,0.99,1,408,560,384,18576000,72.44
2020-03-01,9:00:00,457.4,521.35,87.14,0.986,147.32,142.37,1599041.88,0.96,0.97,22.98,28.5,629514.19,0.75,0.76,192,223.02,96,0.9,107.32,118.27,32.26,0.958,170,177,52,-95.52,17.15,21.76,8,0.93,134.41,142.08,3993277,0.89,0.89,69.67,70.2,1695803.38,0.92,0.94,10.17,11.03,480310.22,0.87,0.92,80.48,112.82,666795.19,0.67,0.72,84.7,89.86,2059021.38,0.86,0.86,158.94,168.84,3117350.25,0.88,0.88,164.63,181.57,4901292.5,0.85,0.85,160.98,168.91,2126587.75,0.89,0.89,46.66,53.84,660224.19,0.81,0.81,222.25,242.37,5251478,0.85,0.87,20.83,26.18,749169.13,0.74,0.75,31.38,40.38,577526.38,0.72,0.73,0,0,0,1899,823,2098,204.35,538.74,5081965,0.99,1,576,696,392,18576000,81.69
2020-03-01,10:00:00,477.05,516.92,91.57,0.986,145.64,141.54,1599190.38,0.96,0.96,23.34,28.63,629536.44,0.76,0.77,200.12,230.4,96,0.91,106.75,116.22,36.86,0.952,163,169,48,-95.79,18.27,16.48,6.08,0.93,117.28,127.31,3993401.75,0.86,0.87,87.69,88.2,1695874.88,0.93,0.94,11.6,12.06,480317.75,0.9,0.93,81.5,110.49,666880.25,0.69,0.72,109.46,109.76,2059110.88,0.91,0.91,164.06,173.14,3117504.5,0.88,0.89,145.45,157.88,4901436.5,0.86,0.86,149.4,158.85,2126748.25,0.88,0.88,46.35,53.05,660271.88,0.81,0.81,239.16,244.58,5251697,0.91,0.96,60.49,59.17,749199.38,0.95,0.95,61,64.8,577564.56,0.88,0.88,0,0,0,1901,810,2046,219.43,579.02,5082171,0.99,1,720,808,368,18576000,88.97
