DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Campus Billing (kW),Campus Billing (KVA),Campus Billing (KVAR),Campus Billing (kWh),Campus Billing PF
2020-02-06,4:00:00,455.48,460.8,70.89,0.988,142.32,138.32,1719914.38,0.96,No Data,24.51,29.32,650207.25,0.74,0.78,182.7,190.52,82.71,0.9,53.15,64,24.58,0.93,97,106,44,-90.89,18.03,23.36,5.92,0.97,130.13,139.5,4119027.25,0.87,No Data,85.79,88.69,1757855.25,0.9,No Data,0,0,485680.63,1,No Data,77.27,107,746328.19,0.68,No Data,93.54,97.1,2134610.5,0.88,No Data,79.9,83.62,3212916,0.89,No Data,159.28,166.68,5046245.5,0.9,No Data,147.42,157.16,2266472.5,0.88,No Data,36.28,38.81,698686.94,0.87,No Data,145.75,163.17,5440480.5,0.83,No Data,32.44,37.77,780621.94,0.8,No Data,37.85,46.12,616344.63,0.77,No Data,0,0,0,1802,785,1955,153.32,404.47,5236631,0.99,1,344,464,312,18968000.00,76.65
2020-02-06,5:00:00,456.66,468.18,72.37,0.988,144.08,139.02,1720060.5,0.96,No Data,23.32,28.56,650229.31,0.72,0.76,175.46,189.05,85.66,0.89,57.91,64,24.58,0.922,101,110,46,-90.83,19.23,21.92,4.8,0.97,128.63,136.69,4119159.5,0.88,No Data,71.44,73.54,1757922.38,0.9,No Data,0,0,485681.56,1,No Data,80.11,109.79,746419.56,0.68,No Data,90.69,94.71,2134702.5,0.87,No Data,82.93,85.65,3213005,0.9,No Data,153.07,162.66,5046404.5,0.88,No Data,141.45,150.07,2266621.5,0.88,No Data,40.92,43.61,698726.31,0.87,No Data,167.6,195.71,5440640.5,0.79,No Data,55.68,56.28,780661.56,0.92,No Data,52.73,58.16,616388.44,0.84,No Data,0,0,0,1798,786,1938,148.29,388.96,5236787,0.99,1,328,480,344,18968000.00,71.62
2020-02-06,6:00:00,459.77,462.28,60.55,0.992,159.45,153.59,1720206.5,0.96,No Data,23.52,28.79,650251.19,0.72,0.76,205.74,220.06,88.62,0.92,90.16,106.5,26.62,0.964,104,113,47,-90.94,19.25,16.96,5.92,0.95,130.83,140.24,4119292.25,0.87,No Data,66.73,66.78,1757986.63,0.92,No Data,9.17,9.68,485683.25,0.88,No Data,80.15,109.9,746510.44,0.68,No Data,96.26,98.48,2134792.5,0.89,No Data,93.14,95.76,3213093.5,0.9,No Data,153.09,161.41,5046560,0.88,No Data,152.56,161.28,2266770.5,0.88,No Data,28.84,33.68,698762.75,0.79,No Data,167.87,182.34,5440804.5,0.85,No Data,56.54,56.9,780701.25,0.92,No Data,39.18,47.68,616431.75,0.76,No Data,0,0,0,1802,752,1949,173.31,454.44,5236960.5,0.99,1,504,624,376,18968000.00,78.79
2020-02-06,7:00:00,458.73,468.18,73.85,0.988,148.17,141.86,1720354,0.97,No Data,23.42,28.48,650280.06,0.73,0.76,218.58,220.06,87.14,0.92,101.58,116.22,39.94,0.942,173,185,67,-93.21,16.9,18.72,7.68,0.91,227.66,234.19,4119470.5,0.91,No Data,73.15,72.39,1758054.63,0.94,No Data,16.64,17.16,485688.31,0.91,No Data,92.87,132,746608.81,0.66,No Data,87.63,91.43,2134883.75,0.87,No Data,112.24,112.01,3213192.75,0.93,No Data,160.8,168.39,5046718,0.89,No Data,200.69,203.19,2266923.75,0.92,No Data,67.13,75.59,698806.44,0.82,No Data,206.89,230.28,5440992.5,0.83,No Data,62.25,61.55,780745.69,0.94,No Data,37.04,46.14,616473.94,0.75,No Data,0,0,0,1800,745,1920,229.03,600.81,5237147.5,1,1,768,880,424,18968000.00,85.99
2020-02-06,8:00:00,501.71,503.63,84.18,0.984,174.43,171.69,1720504.13,0.94,No Data,22.35,27.98,650307.56,0.74,0.74,244.14,262.89,96,0.93,108.7,103.94,30.72,0.954,209,222,76,-93.97,18.35,19.36,6.72,0.95,210.31,217.06,4119676.25,0.9,No Data,93.3,90.68,1758130.88,0.95,No Data,10.8,11.16,485701.53,0.9,No Data,109.21,146.58,746709.25,0.69,No Data,91.73,94.8,2134973.5,0.88,No Data,123.95,123.51,3213307.25,0.93,No Data,166.85,173.75,5046881.5,0.89,No Data,172.83,178.63,2267100.5,0.9,No Data,49.38,53.08,698857.06,0.86,No Data,275.91,289.7,5441238.5,0.88,No Data,36.51,40.2,780803.94,0.84,No Data,43.67,50.95,616515.13,0.79,No Data,1299,554,1442,1297,556,1378,226.74,593.05,5237358.5,0.99,1,216,320,240,18968000.00,70.93
2020-02-06,9:00:00,510.13,509.54,87.14,0.986,161.62,158.08,1720669.75,0.95,No Data,24.45,29.48,650333.13,0.77,0.77,278.4,304.25,91.57,0.96,102.71,108.03,33.28,0.954,204,215,70,-94.53,21.92,24.8,7.2,0.96,237.25,240.08,4119898.25,0.92,No Data,100.85,97.21,1758223.5,0.96,No Data,14.96,15.56,485713.22,0.9,No Data,167.95,238.01,746840.94,0.66,No Data,105.48,105.37,2135071.25,0.91,No Data,164.06,171.61,3213437.25,0.89,No Data,160.83,168.56,5047043,0.89,No Data,180.11,184.74,2267271.75,0.91,No Data,49.32,53.42,698906.88,0.85,No Data,298.38,301.74,5441530,0.91,No Data,34.95,39.11,780851.38,0.83,No Data,42.59,51.08,616557.19,0.77,No Data,1406,588,1522,1404,597,1528,252.14,660.5,5237596.5,0.99,1,144,200,136,18968000.00,81.45
2020-02-06,10:00:00,534.94,531.69,88.62,0.988,162.83,159.27,1720835.75,0.94,No Data,42.25,43.49,650362.56,0.9,0.9,284.01,304.25,91.57,0.95,114.28,122.37,34.3,0.956,226,235,67,-95.8,21.33,26.4,7.68,0.95,222.29,228.16,4120121.5,0.9,No Data,103.89,100.99,1758324,0.95,No Data,14.49,15.03,485731,0.89,No Data,100.81,134.73,746964,0.69,No Data,106.85,107.05,2135175.25,0.9,No Data,172.44,178.52,3213608,0.89,No Data,165.98,172.18,5047210.5,0.89,No Data,199.71,202.17,2267461.75,0.91,No Data,52.1,55.51,698957.25,0.86,No Data,292.69,309.12,5441829,0.87,No Data,57.96,57.64,780898.5,0.92,No Data,45.25,52.23,616599,0.8,No Data,1481,615,1598,1484,610,1613,249.94,650.52,5237851.5,0.99,1,208,280,-184,18968000.00,75.26
2020-02-06,11:00:00,514.41,521.35,87.14,0.984,162.56,158.5,1721001.63,0.94,No Data,28.09,32.66,650392.63,0.8,0.8,281.94,295.38,97.48,0.94,118.43,123.39,33.28,0.962,232,241,68,-95.95,25.47,31.84,7.52,0.98,205.49,205.33,4120332.75,0.93,No Data,101.85,98.17,1758425.75,0.96,No Data,13.58,14.15,485746.31,0.89,No Data,98.43,130.49,747076.25,0.7,No Data,107.68,107.23,2135281.75,0.91,No Data,172.63,178.72,3213781.5,0.89,No Data,188.64,200.86,5047384,0.87,No Data,195.34,197.96,2267651.5,0.91,No Data,52.7,56.34,699011,0.86,No Data,309.91,320.71,5442137.5,0.89,No Data,62.22,61.53,780947.25,0.93,No Data,69.48,71.56,616642.44,0.9,No Data,1483,636,1591,1472,629,1573,265.85,693.88,5238116,0.99,1,208,256,144,18968000.00,79.42
2020-02-06,12:00:00,545.13,536.12,88.62,0.988,165.7,161.9,1721167.38,0.94,No Data,30.08,34.37,650427.31,0.81,0.82,296.12,308.68,96,0.95,123.7,127.49,37.89,0.95,240,252,80,-94.92,27.5,26.56,8.16,0.94,226.87,225.1,4120553,0.94,No Data,98.29,94.37,1758526.88,0.96,No Data,12.15,12.65,485764.69,0.89,No Data,113.81,149.82,747201.75,0.71,No Data,116.25,112.66,2135391.75,0.91,No Data,171.11,173.62,3213953.25,0.89,No Data,174.67,180.79,5047563,0.89,No Data,187.88,194.56,2267841,0.89,No Data,55.06,53.58,699064.44,0.86,No Data,318.99,307,5442450,0.88,No Data,65.77,64.98,781001.81,0.93,No Data,56.4,60.31,616703.06,0.86,No Data,1513,659,1644,1507,638,1631,273.38,714.08,5238384.5,0.99,1,216,264,152,18976000.00,80.74
2020-02-06,13:00:00,548.23,598.15,110.77,0.982,163.5,159.94,1721333.5,0.94,No Data,42.56,43.82,650465.25,0.9,0.9,300.11,305.72,98.95,0.95,119.6,130.56,37.89,0.95,255,268,84,-94.96,18.4,26.08,6.88,0.96,201.22,207.9,4120758.75,0.9,No Data,99.44,95.58,1758624.38,0.96,No Data,19.49,19.93,485787.88,0.91,No Data,125.47,172.32,747322.63,0.68,No Data,107.18,111.11,2135503.25,0.91,No Data,169.72,175.15,3214127,0.88,No Data,186.66,190.73,5047745.5,0.91,No Data,191.65,197.14,2268026.5,0.9,No Data,49.98,54.74,699117.56,0.86,No Data,317.06,335.39,5442773,0.9,No Data,30.87,35.59,781048.88,0.8,No Data,61.97,64.94,616762.75,0.88,No Data,1492,618,1640,1497,623,1621,260.81,680.43,5238655,0.99,1,224,264,136,18976000.00,80
2020-02-06,14:00:00,529.18,549.42,96,0.986,161.25,161.34,1721499.63,0.94,No Data,42.31,43.96,650496.38,0.89,0.9,294.35,296.86,94.52,0.95,115.56,137.22,41.98,0.958,232,242,70,-95.72,22.08,21.28,6.88,0.95,193.5,204.57,4120948.25,0.88,No Data,112.63,109.44,1758724.38,0.95,No Data,14,14.34,485808.84,0.91,No Data,118.21,196.19,747445.69,0.56,No Data,105.98,108.08,2135613,0.9,No Data,141.12,188.1,3214296.5,0.9,No Data,184.93,190.25,5047930,0.9,No Data,175.38,181.76,2268215.75,0.9,No Data,57.58,56.65,699171.38,0.85,No Data,342.85,350.69,5443098.5,0.9,No Data,42.42,45.37,781092.81,0.86,No Data,55.72,60.06,616820.69,0.86,No Data,1449,627,1552,1457,622,1611,261.85,685.8,5238920,0.99,1,216,272,168,18976000.00,81.74
2020-02-06,15:00:00,553.26,558.28,94.52,0.986,161.65,158.38,1721666.5,0.94,No Data,58.12,57.34,650529.88,0.94,0.94,285.64,316.06,97.48,0.95,111.82,120.32,37.89,0.948,273,286,88,-95.09,23.04,17.76,5.92,0.94,202.32,204.34,4121159.25,0.92,No Data,98.32,94.64,1758827.38,0.96,No Data,4.26,5.3,485817.28,0.75,No Data,124.61,201.67,747560.56,0.58,No Data,107.17,107.34,2135721.5,0.9,No Data,127.71,130.47,3214428.5,0.93,No Data,180.89,185.19,5048115,0.91,No Data,202.82,207.75,2268401.25,0.91,No Data,51.29,56.64,699225.06,0.85,No Data,318.11,322.7,5443421.5,0.92,No Data,33.01,37.62,781142.5,0.81,No Data,50.67,55.54,616874.94,0.84,No Data,1471,641,1557,1473,635,1612,255.1,666.67,5239186.5,0.99,1,208,264,160,18976000.00,81.66
2020-02-06,16:00:00,544.54,562.71,81.23,0.988,146.17,140.39,1721825.75,0.96,No Data,25.2,30.27,650564.75,0.78,0.78,297.6,313.11,94.52,0.95,104.29,103.94,29.7,0.96,265,273,70,-96.53,23.12,25.28,7.52,0.96,220.64,229.33,4121370,0.9,No Data,100.45,96.87,1758929.25,0.96,No Data,40.04,37.99,485835.19,0.99,No Data,116.02,183.07,747670,0.59,No Data,108.88,109.03,2135776.25,0.91,No Data,129.04,128.93,3214492.25,0.93,No Data,205.58,221.2,5048303,0.87,No Data,186.61,189.85,2268595.25,0.92,No Data,47.24,53.18,699250.38,0.86,No Data,302.5,323.88,5443583,0.92,No Data,72.79,70.87,781187.63,0.95,No Data,49.07,54.27,616927.25,0.84,No Data,0,0,0,1603,666,1719,257.48,676.71,5239446,0.99,1,1576,1704,640,18976000.00,93.39
2020-02-06,17:00:00,525.34,525.78,88.62,0.988,144.26,138.89,1721974.88,0.96,No Data,29.31,33.45,650601.13,0.81,0.82,261.27,274.71,91.57,0.94,103.01,117.25,38.4,0.948,254,262,69,-96.48,17.2,22.4,6.4,0.96,245.94,247.35,4121593.75,0.93,No Data,121.75,119.58,1759029.38,0.94,No Data,3.9,4.8,485843.03,0.76,No Data,97.31,134.59,747778.25,0.67,No Data,111.05,103.36,2135937.5,0.9,No Data,121.72,123.27,3214670.75,0.92,No Data,196.27,200,5048496,0.91,No Data,182.08,185.96,2268783.25,0.91,No Data,40.86,48.4,699317.5,0.73,No Data,325.21,354.69,5444070.5,0.9,No Data,47.3,48.76,781236.06,0.9,No Data,40.03,48.09,616966.56,0.77,No Data,0,0,0,1601,484,1685,237.28,621.13,5239692.5,0.99,1,1432,1544,560,18976000.00,93.88
2020-02-06,18:00:00,545.28,521.35,78.28,0.988,144.95,139.38,1722123.38,0.96,No Data,28.19,32.51,650633.63,0.76,0.81,254.92,276.18,90.09,0.94,96.26,105.47,32.26,0.952,240,250,75,-95.42,19.02,19.04,5.92,0.96,217.19,226.23,4121809,0.9,No Data,95.93,93.57,1759129.38,0.95,No Data,18.26,19.07,485852.84,0.89,No Data,89.01,118.64,747884.63,0.7,No Data,113.06,118.82,2136052,0.91,No Data,116.96,126.87,3214792.25,0.93,No Data,197.22,199.87,5048698,0.92,No Data,192.96,195.36,2268973.5,0.92,No Data,38.08,44.54,699356,0.79,No Data,310.17,306.85,5444377.5,0.91,No Data,76.89,75.49,781287.5,0.94,No Data,64.04,66.77,617020.44,0.89,No Data,0,0,0,1599,691,1766,217.34,570.44,5239922.5,0.99,1,1416,1536,608,18976000.00,91.42
2020-02-06,19:00:00,529.77,525.78,84.18,0.988,143.42,137.76,1722271.25,0.96,No Data,28.43,32.3,650668.81,0.78,0.82,240.74,255.51,87.14,0.94,83.51,89.09,30.21,0.932,225,234,67,-95.82,20.19,20.96,5.6,0.97,182.74,184.76,4122008.75,0.92,No Data,90.21,87.96,1759223.38,0.95,No Data,9.36,9.7,485864.66,0.9,No Data,87.24,116.76,747990.38,0.7,No Data,107.33,111.81,2136160.75,0.9,No Data,105.13,111.52,3214906,0.9,No Data,211.79,213.46,5048906.5,0.93,No Data,181.14,184.08,2269165.5,0.92,No Data,35.4,45.28,699394.31,0.77,No Data,292.61,286.53,5444668.5,0.91,No Data,35.26,39.56,781331.31,0.83,No Data,50.51,55.48,617076.63,0.85,No Data,0,0,0,1602,676,1761,220.1,578.6,5240141.5,0.99,1,1304,1432,592,18976000.00,91.34
2020-02-06,20:00:00,486.65,491.82,78.28,0.988,146.26,140.45,1722417.88,0.96,No Data,27.53,31.42,650699.81,0.77,0.81,236.31,256.98,85.66,0.94,68.92,74.24,29.18,0.91,239,250,75,-95.39,15.82,13.6,5.44,0.91,148.95,154.81,4122169.75,0.9,No Data,88.64,86.96,1759314.88,0.94,No Data,17.18,17.43,485876.28,0.92,No Data,87.8,117.17,748087.88,0.7,No Data,113.72,102.81,2136267.25,0.9,No Data,106.34,106.85,3215015.5,0.9,No Data,208.75,209.45,5049121,0.93,No Data,180.3,181.78,2269357.25,0.92,No Data,38.69,43.28,699432,0.79,No Data,261.19,268,5444932,0.84,No Data,45.08,46.96,781367.56,0.89,No Data,58.38,62.09,617133,0.87,No Data,0,0,0,1601,651,1702,206.27,541.23,5240352,0.99,1,1168,1288,544,18976000.00,91.35
2020-02-06,21:00:00,477.34,481.48,70.89,0.99,147.39,142.12,1722565.38,0.96,No Data,38.14,40.28,650730.88,0.83,0.88,227.45,228.92,85.66,0.93,67.43,66.56,26.11,0.916,231,241,74,-95.13,17.6,21.76,5.12,0.97,123.42,137.27,4122309.5,0.84,No Data,94.66,95.85,1759399,0.92,No Data,9.25,9.47,485887.5,0.92,No Data,81.88,111.97,748184.56,0.69,No Data,97.83,102.69,2136368.75,0.89,No Data,99.41,101.78,3215119.75,0.89,No Data,217.46,216.99,5049332.5,0.94,No Data,180.16,183.16,2269548.75,0.92,No Data,36.65,43.87,699469.63,0.78,No Data,257.79,237.56,5445168,0.88,No Data,47.67,49.34,781407.31,0.9,No Data,50.32,54.4,617186.56,0.86,No Data,0,0,0,1604,490,1673,194.12,512.33,5240551.5,0.99,1,1016,1184,608,18984000.00,85.39
2020-02-06,22:00:00,446.77,443.08,64.98,0.99,141.13,135.87,1722712.38,0.96,No Data,23.97,28.75,650764.56,0.73,0.78,205.14,220.06,87.14,0.92,59.24,65.54,27.14,0.912,234,244,71,-95.65,15.07,13.92,5.12,0.93,109.58,123.36,4122425.75,0.83,No Data,66.48,66.41,1759475,0.93,No Data,9.28,9.51,485898.69,0.91,No Data,80.87,109.43,748279.38,0.69,No Data,96.42,99.84,2136467.25,0.89,No Data,101.59,107.56,3215222.25,0.9,No Data,229.65,240.1,5049544,0.9,No Data,183.7,185.54,2269737.75,0.93,No Data,39.28,45.37,699506.69,0.76,No Data,210.03,223.71,5445396.5,0.82,No Data,53.22,54.05,781444.63,0.91,No Data,52.15,55.59,617238.19,0.87,No Data,0,0,0,1602,692,1750,186.69,492.6,5240739.5,0.99,1,880,1000,480,18984000.00,87.26
2020-02-06,23:00:00,436.28,434.22,66.46,0.99,141.89,136.36,1722859.13,0.96,No Data,21.61,27.77,650787.06,0.69,0.72,194.95,200.86,81.23,0.91,61.64,67.07,28.67,0.916,221,233,77,-94.44,16.29,18.4,5.12,0.95,113.43,124.07,4122537.75,0.85,No Data,63.17,63.51,1759546.25,0.92,No Data,8.25,8.63,485907.13,0.89,No Data,80.03,109.34,748374.75,0.68,No Data,91.76,94.12,2136563.25,0.89,No Data,96.29,98.47,3215316,0.9,No Data,206.82,207.05,5049753.5,0.93,No Data,179.9,182.36,2269922.5,0.92,No Data,27.57,32.94,699537.56,0.77,No Data,186.98,212.37,5445572.5,0.81,No Data,28.82,35.2,781487.38,0.76,No Data,47.34,50.79,617289.63,0.86,No Data,0,0,0,1598,688,1758,163.31,429.91,5240917.5,0.99,1,784,920,480,18984000.00,84.98
2020-02-07,0:00:00,433.77,437.17,64.98,0.988,154.2,148.51,1723005.75,0.96,No Data,21.2,27.36,650807.13,0.68,0.72,189.34,202.34,84.18,0.91,60.11,70.66,25.6,0.938,125,136,55,-91.06,18.72,17.92,5.12,0.96,114.82,127.02,4122657.25,0.84,No Data,75.18,74.38,1759617,0.94,No Data,4.67,5.19,485916.41,0.84,No Data,83.48,118.53,748468.63,0.66,No Data,94.09,97,2136659.25,0.88,No Data,90.14,91.92,3215407.25,0.91,No Data,184.54,186.91,5049954,0.92,No Data,163.75,167.45,2270088.5,0.91,No Data,35.8,39.63,699570.19,0.82,No Data,179.9,204.89,5445745.5,0.81,No Data,26.51,32.48,781524.69,0.76,No Data,39.36,45.19,617329.38,0.81,No Data,0,0,0,1599,664,1775,156.6,410.52,5241082,0.99,1,616,760,440,18984000.00,82.39
2020-02-07,1:00:00,427.42,420.92,63.51,0.99,150.04,143.52,1723152.13,0.96,No Data,19.99,26.6,650828.25,0.65,0.69,186.98,206.77,91.57,0.9,64.46,68.1,28.67,0.914,117,129,56,-90.19,16.03,19.36,4.96,0.97,117.47,128.56,4122774.5,0.85,No Data,76.08,74.34,1759690.88,0.94,No Data,1.77,2.37,485920,0.7,No Data,102.63,170.12,748569.81,0.56,No Data,89.94,93.6,2136755.5,0.87,No Data,83.94,86.35,3215496,0.89,No Data,177.69,181.58,5050144,0.91,No Data,152.41,157.55,2270246.75,0.9,No Data,41.42,45.48,699611.94,0.86,No Data,179.98,205.33,5445910,0.81,No Data,51.95,52.89,781563.56,0.9,No Data,35.47,43.86,617362.19,0.75,No Data,0,0,0,1599,537,1695,155.25,403.93,5241242.5,1,1,600,776,496,18984000.00,76.8
2020-02-07,2:00:00,432.59,441.6,62.03,0.988,142.83,137.12,1723298.63,0.96,No Data,18.59,25.78,650849.38,0.63,0.67,183.29,200.86,91.57,0.89,57.14,69.63,24.06,0.932,96,107,49,-88.77,19.68,21.76,6.24,0.96,125.39,135.26,4122891,0.86,No Data,67.77,67.73,1759762.13,0.92,No Data,0,0,485920.22,1,No Data,81.67,108.09,748664.69,0.7,No Data,90.17,93.29,2136845.75,0.86,No Data,85.31,87.96,3215585.5,0.89,No Data,171.36,176.4,5050323.5,0.9,No Data,156.41,163.2,2270400.5,0.89,No Data,42.58,42.42,699653.06,0.87,No Data,145.95,180.11,5446075,0.75,No Data,40.43,43.82,781601.44,0.85,No Data,26.69,35.77,617396.25,0.69,No Data,0,0,0,1596,700,1760,141.45,368.65,5241399,0.99,1,552,736,480,18984000.00,74.6
2020-02-07,3:00:00,423.43,425.35,66.46,0.988,149.4,144.63,1723444.13,0.96,No Data,23,28.43,650869.69,0.71,0.75,182.1,202.34,85.66,0.91,59.03,64.51,25.6,0.922,100,110,48,-89.5,16.19,17.28,5.12,0.96,113.94,125.67,4123007.75,0.85,No Data,60.84,62,1759828.5,0.91,No Data,0,0,485922.5,1,No Data,92.41,157.46,748750.81,0.55,No Data,101.46,103.76,2136936,0.89,No Data,84.5,87.38,3215673,0.9,No Data,164.9,171.68,5050493.5,0.9,No Data,145.73,153.16,2270549.25,0.89,No Data,39.05,42.36,699693.69,0.86,No Data,168.65,196.87,5446232.5,0.8,No Data,47.73,49.39,781640.63,0.9,No Data,46.77,53.41,617433.25,0.82,No Data,0,0,0,1603,682,1732,153.19,403.09,5241554,0.99,1,528,672,416,18984000.00,77.92
2020-02-07,4:00:00,432.89,456.37,70.89,0.986,153.41,147.94,1723590.13,0.97,No Data,21.93,27.56,650891.25,0.71,0.74,180.63,203.82,85.66,0.91,58.73,71.17,24.06,0.94,109,120,51,-90.23,17.78,19.2,5.12,0.97,120.45,132.21,4123125.25,0.86,No Data,65.99,66.63,1759893.63,0.92,No Data,0,0,485922.5,1,No Data,98.42,171.48,748837.19,0.54,No Data,86.92,91.32,2137025.5,0.87,No Data,96.53,97.83,3215757.75,0.92,No Data,155.66,164.09,5050657.5,0.89,No Data,141.16,149.38,2270694,0.89,No Data,37.9,40.85,699731.88,0.87,No Data,167.54,197.41,5446389.5,0.8,No Data,25.42,32.21,781679.56,0.74,No Data,33.45,42.53,617472.5,0.74,No Data,0,0,0,1599,674,1732,154.16,407.06,5241710.5,0.99,1,552,672,376,18984000.00,83.21
2020-02-07,5:00:00,446.92,447.51,72.37,0.984,146.27,141.68,1723736.25,0.97,No Data,25.04,29.58,650913.63,0.75,0.8,182.55,202.34,85.66,0.91,59.85,59.9,24.06,0.93,97,106,43,-91.3,15.86,18.72,4.8,0.96,116.68,126.96,4123239,0.87,No Data,62.36,63.83,1759960.5,0.92,No Data,0,0,485925.06,1,No Data,89.67,158.05,748924.69,0.54,No Data,86.83,91.81,2137119,0.87,No Data,81.88,85.05,3215847.75,0.9,No Data,162.62,170.46,5050818.5,0.9,No Data,152.8,161.02,2270836.75,0.9,No Data,38.99,40.46,699772.25,0.9,No Data,150.17,167.56,5446549,0.84,No Data,51.96,53.16,781717.88,0.92,No Data,42.2,49.63,617511.75,0.8,No Data,0,0,0,1599,687,1759,192.43,510.26,5241871.5,1,1,536,656,392,18984000.00,82.88
2020-02-07,6:00:00,450.76,443.08,76.8,0.986,146.34,142.78,1723882.13,0.97,No Data,25.85,30.47,650936.69,0.76,0.81,191.56,193.48,73.85,0.93,82.59,93.7,25.09,0.968,99,107,42,-92.1,14.67,18.08,4.8,0.96,143.24,151.56,4123357,0.9,No Data,75.94,78.57,1760027.75,0.92,No Data,0,0,485925.06,1,No Data,78.06,113.38,749010.94,0.66,No Data,101.19,103.53,2137207.75,0.91,No Data,92.6,96.11,3215938.5,0.91,No Data,152.76,162.18,5050975.5,0.9,No Data,146.29,155.11,2270978.75,0.9,No Data,32.97,38.03,699808.56,0.82,No Data,161.79,194.7,5446706.5,0.81,No Data,34.14,38.84,781758,0.83,No Data,35.17,43.56,617551.25,0.77,No Data,0,0,0,1600,685,1728,166.78,448.75,5242042.5,0.99,1,608,672,296,18984000.00,87.96
2020-02-07,7:00:00,473.06,472.62,72.37,0.99,153.38,147.73,1724028,0.96,No Data,27.47,31.51,650963.38,0.77,0.81,204.11,227.45,93.05,0.91,102.45,106.5,33.79,0.95,174,186,69,-92.8,14.7,20.8,4.64,0.97,160.13,165.36,4123505,0.9,No Data,68.24,68.15,1760095.13,0.93,No Data,10.11,10.74,485926.75,0.88,No Data,91.23,130.03,749102.13,0.65,No Data,90.98,94.63,2137298.5,0.87,No Data,148.46,164.3,3216034,0.84,No Data,153.83,162.35,5051130.5,0.88,No Data,177.73,180.03,2271121.25,0.92,No Data,74.28,79.84,699847.31,0.86,No Data,183.39,203.8,5446892.5,0.85,No Data,62.94,62.65,781798.13,0.93,No Data,43.5,50.52,617588.69,0.8,No Data,0,0,0,1600,662,1712,189.18,496.46,5242232,0.99,1,936,1080,536,18984000.00,85.68
2020-02-07,8:00:00,513.67,533.17,98.95,0.982,168.7,165.43,1724180.13,0.95,No Data,26.41,30.74,650991.88,0.8,0.81,249.01,262.89,91.57,0.94,119.76,109.57,34.3,0.956,206,215,64,-95.5,19.9,24,6.56,0.96,215.47,214.78,4123702.25,0.94,No Data,76.89,75.82,1760168.75,0.94,No Data,7.72,8.68,485942.47,0.83,No Data,96.71,125.84,749200.38,0.72,No Data,97.46,99.8,2137392.75,0.89,No Data,113.51,117.39,3216150,0.92,No Data,155.26,164.31,5051293.5,0.88,No Data,175.69,184.39,2271296.5,0.89,No Data,49.69,52.96,699896.13,0.87,No Data,253.95,284.03,5447138.5,0.9,No Data,33.54,38.48,781852.44,0.81,No Data,50.67,55.58,617638.38,0.85,No Data,1273,591,1433,1272,599,1397,222.32,585.08,5242438,0.99,1,200,200,0,18984000.00,97.83
